listing_id,address,suburb,postcode,sale_price_aud,sale_date,sale_method,bedrooms,bathrooms,parking_spaces,land_size_sqm,property_type,source_website,source_url
2021020944,69 Orange Grove Road,Liverpool,2170,910000,17 Sep 2026,Sold by private treaty,3,2,1,613,House,Domain,https://www.domain.com.au/69-orange-grove-road-liverpool-nsw-2170-2021020944
2021129748,40 Maryvale Avenue,Liverpool,2170,1200000,15 Sep 2026,Sold by private treaty,3,1,1,701,House,Domain,https://www.domain.com.au/40-maryvale-avenue-liverpool-nsw-2170-2021129748
2020680196,3 Secant Street,Liverpool,2170,2000000,15 Sep 2026,Sold by private treaty,4,2,2,676,House,Domain,https://www.domain.com.au/3-secant-street-liverpool-nsw-2170-2020680196
2021040265,41 Tully Avenue,Liverpool,2170,1150000,11 Sep 2026,Sold by private treaty,6,2,2,,House,Domain,https://www.domain.com.au/41-tully-avenue-liverpool-nsw-2170-2021040265
2020980336,3 Edwin Place,Liverpool,2170,1235000,07 Sep 2026,Sold by private treaty,4,2,5,613,House,Domain,https://www.domain.com.au/3-edwin-place-liverpool-nsw-2170-2020980336
2021032779,8 Angelo Avenue,Liverpool,2170,935000,22 Aug 2026,Sold at auction,3,1,1,,House,Domain,https://www.domain.com.au/8-angelo-avenue-liverpool-nsw-2170-2021032779
2020980551,9 Anastasio Road,Liverpool,2170,976000,25 Jul 2026,Sold at auction,3,1,2,450,House,Domain,https://www.domain.com.au/9-anastasio-road-liverpool-nsw-2170-2020980551
2020629413,55 Woodlands Road,Liverpool,2170,1250000,23 Jul 2026,Sold by private treaty,3,1,2,,House,Domain,https://www.domain.com.au/55-woodlands-road-liverpool-nsw-2170-2020629413
2020935632,20 Apex Street,Liverpool,2170,1300000,13 Jul 2026,Sold prior to auction,3,1,1,853,House,Domain,https://www.domain.com.au/20-apex-street-liverpool-nsw-2170-2020935632
2020828884,30 Danalam Street,Liverpool,2170,1083000,17 Jun 2026,Sold by private treaty,4,1,1,727,House,Domain,https://www.domain.com.au/30-danalam-street-liverpool-nsw-2170-2020828884
2020828961,84 Medley Avenue,Liverpool,2170,1050000,06 Jun 2026,Sold at auction,3,1,3,510,House,Domain,https://www.domain.com.au/84-medley-avenue-liverpool-nsw-2170-2020828961
2020855872,119 Atkinson Street,Liverpool,2170,1265000,02 Jun 2026,Sold prior to auction,3,1,4,657,House,Domain,https://www.domain.com.au/119-atkinson-street-liverpool-nsw-2170-2020855872
2020574029,151 Memorial Avenue,Liverpool,2170,1210000,01 Jun 2026,Sold by private treaty,3,1,1,537,House,Domain,https://www.domain.com.au/151-memorial-avenue-liverpool-nsw-2170-2020574029
2020838192,133 Orange Grove Road,Liverpool,2170,1090000,25 May 2026,Sold by private treaty,3,1,4,664,House,Domain,https://www.domain.com.au/133-orange-grove-road-liverpool-nsw-2170-2020838192
2020653035,96A Reilly Street,Liverpool,2170,1175000,08 May 2026,Sold by private treaty,3,3,1,,House,Domain,https://www.domain.com.au/96a-reilly-street-liverpool-nsw-2170-2020653035
2020685084,41A Boundary Road,Liverpool,2170,1420000,02 May 2026,Sold at auction,5,3,1,330,House,Domain,https://www.domain.com.au/41a-boundary-road-liverpool-nsw-2170-2020685084
2020734400,11B Mclean Street,Liverpool,2170,735000,29 Apr 2026,Sold by private treaty,2,1,1,135,House,Domain,https://www.domain.com.au/11b-mclean-street-liverpool-nsw-2170-2020734400
2020600326,10 Lehmann Avenue,Liverpool,2170,1270000,28 Apr 2026,Sold by private treaty,4,2,2,556,House,Domain,https://www.domain.com.au/10-lehmann-avenue-liverpool-nsw-2170-2020600326
2020666839,20 Mayberry Crescent,Liverpool,2170,1000000,13 Apr 2026,Sold by private treaty,3,1,1,674,House,Domain,https://www.domain.com.au/20-mayberry-crescent-liverpool-nsw-2170-2020666839
2020765646,41a Boundary Road,Liverpool,2170,1378000,11 Apr 2026,Sold at auction,5,3,1,,House,Domain,https://www.domain.com.au/41a-boundary-road-liverpool-nsw-2170-2020765646
2020690624,271 Memorial Avenue,Liverpool,2170,1505000,02 Apr 2026,Sold prior to auction,3,1,1,885,House,Domain,https://www.domain.com.au/271-memorial-avenue-liverpool-nsw-2170-2020690624
2020730864,54 Passefield Street,Liverpool,2170,1525000,31 Mar 2026,Sold by private treaty,3,1,1,618,House,Domain,https://www.domain.com.au/54-passefield-street-liverpool-nsw-2170-2020730864
2020643472,4 Hindmarsh Road,Liverpool,2170,1100000,28 Mar 2026,Sold prior to auction,3,2,3,363,House,Domain,https://www.domain.com.au/4-hindmarsh-road-liverpool-nsw-2170-2020643472
2020645573,24 Rose Street,Liverpool,2170,1732000,28 Mar 2026,Sold at auction,5,2,2,815,House,Domain,https://www.domain.com.au/24-rose-street-liverpool-nsw-2170-2020645573
2020691606,21 Raine Avenue,Liverpool,2170,1190000,23 Mar 2026,Sold by private treaty,3,1,1,674,House,Domain,https://www.domain.com.au/21-raine-avenue-liverpool-nsw-2170-2020691606
2020669015,6 Tully Avenue,Liverpool,2170,2250000,23 Mar 2026,Sold by private treaty,7,6,4,758,House,Domain,https://www.domain.com.au/6-tully-avenue-liverpool-nsw-2170-2020669015
2020571015,6 Gill Avenue,Liverpool,2170,1705000,28 Feb 2026,Sold at auction,3,1,2,689,House,Domain,https://www.domain.com.au/6-gill-avenue-liverpool-nsw-2170-2020571015
2020543036,35 Pearce Street,Liverpool,2170,1950000,15 Feb 2026,Sold at auction,6,3,6,785,House,Domain,https://www.domain.com.au/35-pearce-street-liverpool-nsw-2170-2020543036
2020498089,21 & 23 Reilly Street,Liverpool,2170,1475000,11 Feb 2026,Sold by private treaty,6,3,5,1608,House,Domain,https://www.domain.com.au/21-23-reilly-street-liverpool-nsw-2170-2020498089
2020549702,27 Hindmarsh Road,Liverpool,2170,1420000,05 Feb 2026,Sold by private treaty,3,2,2,556,House,Domain,https://www.domain.com.au/27-hindmarsh-road-liverpool-nsw-2170-2020549702
2020504868,12 Congressional Drive,Liverpool,2170,1465500,31 Jan 2026,Sold at auction,3,1,2,556,House,Domain,https://www.domain.com.au/12-congressional-drive-liverpool-nsw-2170-2020504868
2020525436,3 Dale Avenue,Liverpool,2170,1605000,22 Jan 2026,Sold at auction,3,1,3,714,House,Domain,https://www.domain.com.au/3-dale-avenue-liverpool-nsw-2170-2020525436
2020487809,41 Mayberry Crescent,Liverpool,2170,1300000,17 Jan 2026,Sold at auction,4,1,2,988,House,Domain,https://www.domain.com.au/41-mayberry-crescent-liverpool-nsw-2170-2020487809
2020516869,21 Mainsbridge Avenue,Liverpool,2170,1200000,16 Jan 2026,Sold by private treaty,3,1,1,730,House,Domain,https://www.domain.com.au/21-mainsbridge-avenue-liverpool-nsw-2170-2020516869
2020425733,23A Raine Avenue,Liverpool,2170,1305000,24 Dec 2025,Sold by private treaty,4,3,1,336,House,Domain,https://www.domain.com.au/23a-raine-avenue-liverpool-nsw-2170-2020425733
2020476470,33 Medley Avenue,Liverpool,2170,1235000,19 Dec 2025,Sold by private treaty,4,2,2,556,House,Domain,https://www.domain.com.au/33-medley-avenue-liverpool-nsw-2170-2020476470
2020444344,6 Mainsbridge Avenue,Liverpool,2170,1350000,13 Dec 2025,Sold at auction,2,1,1,695,House,Domain,https://www.domain.com.au/6-mainsbridge-avenue-liverpool-nsw-2170-2020444344
2020141031,11 Oakborne Road,Liverpool,2170,1550000,10 Dec 2025,Sold by private treaty,7,3,2,558,House,Domain,https://www.domain.com.au/11-oakborne-road-liverpool-nsw-2170-2020141031
2020374366,13 Ferrington Crescent,Liverpool,2170,1500000,07 Nov 2025,Sold by private treaty,5,2,4,683,House,Domain,https://www.domain.com.au/13-ferrington-crescent-liverpool-nsw-2170-2020374366
2020278248,179 Moore Street,Liverpool,2170,1200000,28 Oct 2025,Sold by private treaty,4,2,1,701,House,Domain,https://www.domain.com.au/179-moore-street-liverpool-nsw-2170-2020278248
2020280053,4 Danalam Street,Liverpool,2170,1350000,27 Oct 2025,Sold by private treaty,3,1,2,701,House,Domain,https://www.domain.com.au/4-danalam-street-liverpool-nsw-2170-2020280053
2020287865,8 Birkdale Crescent,Liverpool,2170,1360000,15 Oct 2025,Sold prior to auction,5,2,2,562,House,Domain,https://www.domain.com.au/8-birkdale-crescent-liverpool-nsw-2170-2020287865
2020271931,29 Tully Avenue,Liverpool,2170,1203000,11 Oct 2025,Sold at auction,3,1,2,588,House,Domain,https://www.domain.com.au/29-tully-avenue-liverpool-nsw-2170-2020271931
2020287795,34 Grimson Crescent,Liverpool,2170,1520000,22 Sep 2025,Sold by private treaty,5,4,2,623,House,Domain,https://www.domain.com.au/34-grimson-crescent-liverpool-nsw-2170-2020287795
2020277563,37 Mcgowen Crescent,Liverpool,2170,1295000,20 Sep 2025,Sold by private treaty,4,1,1,698,House,Domain,https://www.domain.com.au/37-mcgowen-crescent-liverpool-nsw-2170-2020277563
2020108945,26 Copeland Street,Liverpool,2170,1100000,11 Sep 2025,Sold by private treaty,3,2,2,701,House,Domain,https://www.domain.com.au/26-copeland-street-liverpool-nsw-2170-2020108945
2020201153,18 Frangipane Avenue,Liverpool,2170,1280000,03 Sep 2025,Sold prior to auction,4,2,2,626,House,Domain,https://www.domain.com.au/18-frangipane-avenue-liverpool-nsw-2170-2020201153
2020159999,30 Monteclair Avenue,Liverpool,2170,1270000,23 Aug 2025,Sold at auction,4,3,2,558,House,Domain,https://www.domain.com.au/30-monteclair-avenue-liverpool-nsw-2170-2020159999
2020136860,127 Elizabeth Drive,Liverpool,2170,1230000,17 Aug 2025,Sold at auction,2,1,1,825,House,Domain,https://www.domain.com.au/127-elizabeth-drive-liverpool-nsw-2170-2020136860
2020144206,21 Birkdale Crescent,Liverpool,2170,1105000,09 Aug 2025,Sold at auction,3,1,1,603,House,Domain,https://www.domain.com.au/21-birkdale-crescent-liverpool-nsw-2170-2020144206
2020096750,69 Reilly Street,Liverpool,2170,1205000,26 Jul 2025,Sold at auction,3,2,1,631,House,Domain,https://www.domain.com.au/69-reilly-street-liverpool-nsw-2170-2020096750
2020078606,35 Mainsbridge Avenue,Liverpool,2170,1375000,18 Jul 2025,Sold prior to auction,5,2,4,714,House,Domain,https://www.domain.com.au/35-mainsbridge-avenue-liverpool-nsw-2170-2020078606
2019795420,64 Woodlands Road,Liverpool,2170,1200000,03 Jul 2025,Sold by private treaty,4,1,1,701,House,Domain,https://www.domain.com.au/64-woodlands-road-liverpool-nsw-2170-2019795420
2019951631,70 O'Brien Parade,Liverpool,2170,995000,27 May 2025,Sold by private treaty,3,1,3,512,House,Domain,https://www.domain.com.au/70-o-brien-parade-liverpool-nsw-2170-2019951631
2019941345,236 Memorial Avenue,Liverpool,2170,1735000,17 May 2025,Sold at auction,8,4,,760,House,Domain,https://www.domain.com.au/236-memorial-avenue-liverpool-nsw-2170-2019941345
2019882194,73 Boundary Road,Liverpool,2170,1040000,03 May 2025,Sold at auction,3,1,3,575,House,Domain,https://www.domain.com.au/73-boundary-road-liverpool-nsw-2170-2019882194
2019865241,33 Smith Crescent,Liverpool,2170,880000,29 Apr 2025,Sold by private treaty,3,2,1,531,House,Domain,https://www.domain.com.au/33-smith-crescent-liverpool-nsw-2170-2019865241
2019896394,7 Marsden Road,Liverpool,2170,1306000,26 Apr 2025,Sold at auction,6,2,2,504,House,Domain,https://www.domain.com.au/7-marsden-road-liverpool-nsw-2170-2019896394
2019880659,56 Medley Ave,Liverpool,2170,1095000,09 Apr 2025,Sold by private treaty,3,1,2,556,House,Domain,https://www.domain.com.au/56-medley-ave-liverpool-nsw-2170-2019880659
2019847810,3 Coxs Avenue,Liverpool,2170,1405000,05 Apr 2025,Sold at auction,4,2,4,556,House,Domain,https://www.domain.com.au/3-coxs-avenue-liverpool-nsw-2170-2019847810
2019833557,9 Rotary Street,Liverpool,2170,1176000,29 Mar 2025,Sold at auction,4,3,2,609,House,Domain,https://www.domain.com.au/9-rotary-street-liverpool-nsw-2170-2019833557
2019798466,16 Copeland Street,Liverpool,2170,870000,27 Mar 2025,Sold by private treaty,3,1,,420,House,Domain,https://www.domain.com.au/16-copeland-street-liverpool-nsw-2170-2019798466
2019822299,27 Carboni Street,Liverpool,2170,1152500,24 Mar 2025,Sold at auction,3,1,1,689,House,Domain,https://www.domain.com.au/27-carboni-street-liverpool-nsw-2170-2019822299
2019834598,46 Charles Street,Liverpool,2170,1355000,19 Mar 2025,Sold by private treaty,4,2,2,522,House,Domain,https://www.domain.com.au/46-charles-street-liverpool-nsw-2170-2019834598
2019836894,126 Atkinson Street,Liverpool,2170,1300000,17 Mar 2025,Sold at auction,3,1,,670,House,Domain,https://www.domain.com.au/126-atkinson-street-liverpool-nsw-2170-2019836894
2019429883,41 Copeland Street,Liverpool,2170,1120000,17 Mar 2025,Sold by private treaty,8,2,4,569,House,Domain,https://www.domain.com.au/41-copeland-street-liverpool-nsw-2170-2019429883
2019783304,14 Anebo Street,Liverpool,2170,980000,10 Mar 2025,Sold by private treaty,3,3,1,,House,Domain,https://www.domain.com.au/14-anebo-street-liverpool-nsw-2170-2019783304
2019787219,13 Castlereagh Street,Liverpool,2170,1125000,08 Mar 2025,Sold at auction,4,2,1,411,House,Domain,https://www.domain.com.au/13-castlereagh-street-liverpool-nsw-2170-2019787219
2019783305,36 Dale Avenue,Liverpool,2170,1320000,01 Mar 2025,Sold prior to auction,7,3,,697,House,Domain,https://www.domain.com.au/36-dale-avenue-liverpool-nsw-2170-2019783305
2019772471,7 Markell Place,Liverpool,2170,1430000,01 Mar 2025,Sold at auction,6,3,4,727,House,Domain,https://www.domain.com.au/7-markell-place-liverpool-nsw-2170-2019772471
2019782148,49A Alderson Avenue,Liverpool,2170,920000,28 Feb 2025,Sold by private treaty,3,2,2,,House,Domain,https://www.domain.com.au/49a-alderson-avenue-liverpool-nsw-2170-2019782148
2019561497,2 Wildman Avenue,Liverpool,2170,1060000,26 Feb 2025,Sold by private treaty,4,1,1,638,House,Domain,https://www.domain.com.au/2-wildman-avenue-liverpool-nsw-2170-2019561497
2019810543,32 Dale Avenue,Liverpool,2170,1100000,21 Feb 2025,Sold by private treaty,2,1,2,700,House,Domain,https://www.domain.com.au/32-dale-avenue-liverpool-nsw-2170-2019810543
2019353206,25 Speed Street,Liverpool,2170,1650000,20 Feb 2025,Sold by private treaty,11,5,1,,House,Domain,https://www.domain.com.au/25-speed-street-liverpool-nsw-2170-2019353206
2019737056,24 O'Brien Parade,Liverpool,2170,1251000,18 Feb 2025,Sold by private treaty,6,2,2,623,House,Domain,https://www.domain.com.au/24-o-brien-parade-liverpool-nsw-2170-2019737056
2019719670,74 McGowen Crescent,Liverpool,2170,1200000,08 Feb 2025,Sold at auction,3,2,3,645,House,Domain,https://www.domain.com.au/74-mcgowen-crescent-liverpool-nsw-2170-2019719670
2019781724,39 Rotary Street,Liverpool,2170,1120000,20 Jan 2025,Sold by private treaty,3,1,1,689,House,Domain,https://www.domain.com.au/39-rotary-street-liverpool-nsw-2170-2019781724
2019629687,36 Apex Street,Liverpool,2170,1200000,09 Dec 2024,Sold by private treaty,4,2,3,699,House,Domain,https://www.domain.com.au/36-apex-street-liverpool-nsw-2170-2019629687
2019635532,22 Rotary Street,Liverpool,2170,1200000,06 Dec 2024,Sold at auction,3,1,1,727,House,Domain,https://www.domain.com.au/22-rotary-street-liverpool-nsw-2170-2019635532
2019599195,12 Edith Avenue,Liverpool,2170,1270000,03 Dec 2024,Sold by private treaty,6,2,2,542,House,Domain,https://www.domain.com.au/12-edith-avenue-liverpool-nsw-2170-2019599195
2019527164,2 Deerwood Avenue,Liverpool,2170,1365000,02 Dec 2024,Sold at auction,4,2,3,556,House,Domain,https://www.domain.com.au/2-deerwood-avenue-liverpool-nsw-2170-2019527164
2019615698,16 McGowen Crescent,Liverpool,2170,980000,29 Nov 2024,Sold by private treaty,3,1,1,601,House,Domain,https://www.domain.com.au/16-mcgowen-crescent-liverpool-nsw-2170-2019615698
2019320577,2 Danalam Street,Liverpool,2170,1535000,27 Nov 2024,Sold by private treaty,9,2,4,715,House,Domain,https://www.domain.com.au/2-danalam-street-liverpool-nsw-2170-2019320577
2019592914,22 Rose Street,Liverpool,2170,1451000,26 Nov 2024,Sold at auction,4,2,2,809,House,Domain,https://www.domain.com.au/22-rose-street-liverpool-nsw-2170-2019592914
2019646806,52 Gill Avenue,Liverpool,2170,1300000,26 Nov 2024,Sold at auction,3,1,1,746,House,Domain,https://www.domain.com.au/52-gill-avenue-liverpool-nsw-2170-2019646806
2019596930,23 Flowerdale Road,Liverpool,2170,1052500,21 Nov 2024,Sold at auction,3,1,2,695,House,Domain,https://www.domain.com.au/23-flowerdale-road-liverpool-nsw-2170-2019596930
2019508396,10 Bunce Road,Liverpool,2170,950000,12 Nov 2024,Sold by private treaty,3,1,2,677,House,Domain,https://www.domain.com.au/10-bunce-road-liverpool-nsw-2170-2019508396
2019478408,54 Medley Avenue,Liverpool,2170,1280000,04 Nov 2024,Sold by private treaty,7,2,,556,House,Domain,https://www.domain.com.au/54-medley-avenue-liverpool-nsw-2170-2019478408
2019511592,15 Mainsbridge Avenue,Liverpool,2170,1310000,02 Nov 2024,Sold at auction,3,2,2,923,House,Domain,https://www.domain.com.au/15-mainsbridge-avenue-liverpool-nsw-2170-2019511592
2019543840,13 Oakborne Road,Liverpool,2170,1070000,30 Oct 2024,Sold prior to auction,3,2,2,558,House,Domain,https://www.domain.com.au/13-oakborne-road-liverpool-nsw-2170-2019543840
2019607121,16 Medley Avenue,Liverpool,2170,1100000,27 Oct 2024,Sold at auction,5,2,1,556,House,Domain,https://www.domain.com.au/16-medley-avenue-liverpool-nsw-2170-2019607121
2019496389,38 Apex Street,Liverpool,2170,1170000,12 Oct 2024,Sold at auction,3,1,1,701,House,Domain,https://www.domain.com.au/38-apex-street-liverpool-nsw-2170-2019496389
2019458167,82 Congressional Drive,Liverpool,2170,1087000,28 Sep 2024,Sold by private treaty,4,2,2,556,House,Domain,https://www.domain.com.au/82-congressional-drive-liverpool-nsw-2170-2019458167
2019424425,6 Oakborne Road,Liverpool,2170,957000,28 Sep 2024,Sold at auction,3,1,2,557,House,Domain,https://www.domain.com.au/6-oakborne-road-liverpool-nsw-2170-2019424425
2019472822,8 Panetta Avenue,Liverpool,2170,1200000,28 Sep 2024,Sold at auction,4,1,2,556,House,Domain,https://www.domain.com.au/8-panetta-avenue-liverpool-nsw-2170-2019472822
2019479944,34 Mclean Street,Liverpool,2170,1060000,28 Sep 2024,Sold at auction,3,1,1,873,House,Domain,https://www.domain.com.au/34-mclean-street-liverpool-nsw-2170-2019479944
2019419905,6 Coxs Avenue,Liverpool,2170,1210000,21 Sep 2024,Sold by private treaty,6,4,1,556,House,Domain,https://www.domain.com.au/6-coxs-avenue-liverpool-nsw-2170-2019419905
2019432482,24 Mcmahon Avenue,Liverpool,2170,1000000,14 Sep 2024,Sold at auction,4,2,4,512,House,Domain,https://www.domain.com.au/24-mcmahon-avenue-liverpool-nsw-2170-2019432482
2019388895,248 Memorial Avenue,Liverpool,2170,1275000,09 Sep 2024,Sold at auction,4,2,1,696,House,Domain,https://www.domain.com.au/248-memorial-avenue-liverpool-nsw-2170-2019388895
2019411995,16 Congressional Drive,Liverpool,2170,1332000,07 Sep 2024,Sold by private treaty,4,3,5,556,House,Domain,https://www.domain.com.au/16-congressional-drive-liverpool-nsw-2170-2019411995
2019431983,8 Carboni Street,Liverpool,2170,1465000,05 Sep 2024,Sold prior to auction,5,2,2,701,House,Domain,https://www.domain.com.au/8-carboni-street-liverpool-nsw-2170-2019431983
2019187392,19 George Street,Liverpool,2170,2100000,28 Aug 2024,Sold by private treaty,6,4,12,715,House,Domain,https://www.domain.com.au/19-george-street-liverpool-nsw-2170-2019187392
2019389634,32 Woodlands Road,Liverpool,2170,1140000,28 Aug 2024,Sold by private treaty,3,1,2,703,House,Domain,https://www.domain.com.au/32-woodlands-road-liverpool-nsw-2170-2019389634
2019389284,13 Mainsbridge Avenue,Liverpool,2170,1703500,24 Aug 2024,Sold at auction,5,3,2,758,House,Domain,https://www.domain.com.au/13-mainsbridge-avenue-liverpool-nsw-2170-2019389284
2019450608,5 Mainsbridge Avenue,Liverpool,2170,1250000,23 Aug 2024,Sold by private treaty,3,2,3,689,House,Domain,https://www.domain.com.au/5-mainsbridge-avenue-liverpool-nsw-2170-2019450608
2019408096,192 Memorial Avenue,Liverpool,2170,1250000,14 Aug 2024,Sold by private treaty,5,2,2,689,House,Domain,https://www.domain.com.au/192-memorial-avenue-liverpool-nsw-2170-2019408096
2019359758,80 Congressional Drive,Liverpool,2170,964000,10 Aug 2024,Sold at auction,3,1,1,557,House,Domain,https://www.domain.com.au/80-congressional-drive-liverpool-nsw-2170-2019359758
2019361067,24 Congressional Drive,Liverpool,2170,941500,10 Aug 2024,Sold at auction,3,1,2,,House,Domain,https://www.domain.com.au/24-congressional-drive-liverpool-nsw-2170-2019361067
2019235781,46 McLean Street,Liverpool,2170,1035000,09 Aug 2024,Sold by private treaty,4,2,1,319,House,Domain,https://www.domain.com.au/46-mclean-street-liverpool-nsw-2170-2019235781
2019380615,2 Mainsbridge Avenue,Liverpool,2170,1250000,07 Aug 2024,Sold by private treaty,3,1,1,658,House,Domain,https://www.domain.com.au/2-mainsbridge-avenue-liverpool-nsw-2170-2019380615
2019299557,80 Alderson Avenue,Liverpool,2170,1150000,01 Aug 2024,Sold at auction,3,1,2,,House,Domain,https://www.domain.com.au/80-alderson-avenue-liverpool-nsw-2170-2019299557
2019286849,28 Danalam Street,Liverpool,2170,1050000,27 Jul 2024,Sold prior to auction,3,1,2,822,House,Domain,https://www.domain.com.au/28-danalam-street-liverpool-nsw-2170-2019286849
2019334753,3 Mainsbridge Avenue,Liverpool,2170,1030000,27 Jul 2024,Sold at auction,2,1,2,689,House,Domain,https://www.domain.com.au/3-mainsbridge-avenue-liverpool-nsw-2170-2019334753
2019245805,73 Congressional Drive,Liverpool,2170,930000,10 Jul 2024,Sold by private treaty,3,1,1,557,House,Domain,https://www.domain.com.au/73-congressional-drive-liverpool-nsw-2170-2019245805
2019262145,37 Copeland Street,Liverpool,2170,931000,22 Jun 2024,Sold at auction,5,2,1,571,House,Domain,https://www.domain.com.au/37-copeland-street-liverpool-nsw-2170-2019262145
2019225647,32 Murphy Avenue,Liverpool,2170,1100000,13 Jun 2024,Sold by private treaty,3,1,2,556,House,Domain,https://www.domain.com.au/32-murphy-avenue-liverpool-nsw-2170-2019225647
2019248872,9 Phillip Street,Liverpool,2170,925000,12 Jun 2024,Sold by private treaty,3,1,4,690,House,Domain,https://www.domain.com.au/9-phillip-street-liverpool-nsw-2170-2019248872
2019243365,25 Rotary Street,Liverpool,2170,1730000,05 Jun 2024,Sold by private treaty,5,2,4,866,House,Domain,https://www.domain.com.au/25-rotary-street-liverpool-nsw-2170-2019243365
2019089546,6 Harradence Place,Liverpool,2170,850000,24 May 2024,Sold by private treaty,4,2,1,607,House,Domain,https://www.domain.com.au/6-harradence-place-liverpool-nsw-2170-2019089546
2019185816,39 Passefield Street,Liverpool,2170,1775000,19 May 2024,Sold at auction,5,4,2,676,House,Domain,https://www.domain.com.au/39-passefield-street-liverpool-nsw-2170-2019185816
2019206619,2 Orana Place,Liverpool,2170,970000,13 May 2024,Sold by private treaty,3,2,4,556,House,Domain,https://www.domain.com.au/2-orana-place-liverpool-nsw-2170-2019206619
2019167593,1 Vincent Avenue,Liverpool,2170,1227000,04 May 2024,Sold at auction,6,3,,608,House,Domain,https://www.domain.com.au/1-vincent-avenue-liverpool-nsw-2170-2019167593
2019226256,11 Roslyn Street,Liverpool,2170,1100000,02 May 2024,Sold by private treaty,4,2,,696,House,Domain,https://www.domain.com.au/11-roslyn-street-liverpool-nsw-2170-2019226256
2019165708,43 Lehmann Avenue,Liverpool,2170,970000,30 Apr 2024,Sold by private treaty,3,2,1,556,House,Domain,https://www.domain.com.au/43-lehmann-avenue-liverpool-nsw-2170-2019165708
2019160988,210 Memorial Avenue,Liverpool,2170,1170000,27 Apr 2024,Sold at auction,4,2,2,,House,Domain,https://www.domain.com.au/210-memorial-avenue-liverpool-nsw-2170-2019160988
2019087421,96A Reilly Street,Liverpool,2170,1040000,10 Apr 2024,Sold by private treaty,3,3,1,,House,Domain,https://www.domain.com.au/96a-reilly-street-liverpool-nsw-2170-2019087421
2019146975,29 Vincent Avenue,Liverpool,2170,1050000,09 Apr 2024,Sold by private treaty,3,1,1,651,House,Domain,https://www.domain.com.au/29-vincent-avenue-liverpool-nsw-2170-2019146975
2019162585,51B Alderson Avenue,Liverpool,2170,950000,06 Apr 2024,Sold by private treaty,4,2,1,530,House,Domain,https://www.domain.com.au/51b-alderson-avenue-liverpool-nsw-2170-2019162585
2019076119,5 Deerwood Avenue,Liverpool,2170,965000,23 Mar 2024,Sold at auction,6,3,2,556,House,Domain,https://www.domain.com.au/5-deerwood-avenue-liverpool-nsw-2170-2019076119
2019063707,21 Grimson Crescent,Liverpool,2170,1000000,20 Mar 2024,Sold by private treaty,5,3,2,313,House,Domain,https://www.domain.com.au/21-grimson-crescent-liverpool-nsw-2170-2019063707
2019025403,5 Stanton Street,Liverpool,2170,1040000,19 Mar 2024,Sold by private treaty,3,1,1,980,House,Domain,https://www.domain.com.au/5-stanton-street-liverpool-nsw-2170-2019025403
2019063316,45 Marsden Road,Liverpool,2170,1001000,18 Mar 2024,Sold at auction,3,1,2,690,House,Domain,https://www.domain.com.au/45-marsden-road-liverpool-nsw-2170-2019063316
2019041554,50 Medley Avenue,Liverpool,2170,897000,09 Mar 2024,Sold at auction,3,2,2,556,House,Domain,https://www.domain.com.au/50-medley-avenue-liverpool-nsw-2170-2019041554
2019035846,6 Deerwood Avenue,Liverpool,2170,935000,06 Mar 2024,Sold by private treaty,3,1,6,556,House,Domain,https://www.domain.com.au/6-deerwood-avenue-liverpool-nsw-2170-2019035846
2019003415,12 Pearce Street,Liverpool,2170,915000,05 Mar 2024,Sold by private treaty,3,1,1,568,House,Domain,https://www.domain.com.au/12-pearce-street-liverpool-nsw-2170-2019003415
2019040357,97 Congressional Drive,Liverpool,2170,925000,28 Feb 2024,Sold by private treaty,3,1,1,654,House,Domain,https://www.domain.com.au/97-congressional-drive-liverpool-nsw-2170-2019040357
2019052121,30 Rotary Street,Liverpool,2170,1108000,27 Feb 2024,Sold by private treaty,2,1,1,700,House,Domain,https://www.domain.com.au/30-rotary-street-liverpool-nsw-2170-2019052121
2019048240,66 Pearce Street,Liverpool,2170,950000,19 Feb 2024,Sold by private treaty,4,2,1,260,House,Domain,https://www.domain.com.au/66-pearce-street-liverpool-nsw-2170-2019048240
2017783641,47 Alderson Avenue,Liverpool,2170,1375000,14 Feb 2024,Sold prior to auction,8,5,5,588,House,Domain,https://www.domain.com.au/47-alderson-avenue-liverpool-nsw-2170-2017783641
2018989869,1B Dale Avenue,Liverpool,2170,1055000,12 Feb 2024,Sold by private treaty,4,3,2,326,House,Domain,https://www.domain.com.au/1b-dale-avenue-liverpool-nsw-2170-2018989869
2018995711,6 Edith Avenue,Liverpool,2170,970000,10 Feb 2024,Sold at auction,3,1,1,569,House,Domain,https://www.domain.com.au/6-edith-avenue-liverpool-nsw-2170-2018995711
2018838996,18 Pearce Street,Liverpool,2170,938000,22 Jan 2024,Sold by private treaty,2,1,2,588,House,Domain,https://www.domain.com.au/18-pearce-street-liverpool-nsw-2170-2018838996
2018049419,18 Hoxton Park Road,Liverpool,2170,1300000,22 Dec 2023,Sold by private treaty,4,2,6,646,House,Domain,https://www.domain.com.au/18-hoxton-park-road-liverpool-nsw-2170-2018049419
2018927348,35 Woodlands Road,Liverpool,2170,1230000,18 Dec 2023,Sold at auction,3,1,2,696,House,Domain,https://www.domain.com.au/35-woodlands-road-liverpool-nsw-2170-2018927348
